Rank,Release Group,Worldwide,Domestic,%,Foreign,%
"1,157",Space Battleship Yamato 2202 Chapter 4,"$516,840",-,-,"$516,840",100%
"1,158",The Sandlot 2018 Re-release,"$516,130","$516,130",100%,-,-
"1,159",None Like Us,"$512,693",-,-,"$512,693",100%
"1,160",Love Pascal (2018),"$512,000",-,-,"$512,000",100%
"1,161",Bullitt 2018 Re-release,"$511,350","$511,350",100%,-,-
"1,162",Monsters and Men,"$510,967","$500,101",97.9%,"$10,866",2.1%
"1,163",Tea Pets 2018 Re-release,"$505,364",-,-,"$505,364",100%
"1,164",Wildling,"$504,718",-,-,"$504,718",100%
"1,165",Have a Nice Day,"$504,003","$79,393",15.8%,"$424,610",84.2%
"1,166",Masterpiece,"$503,784",-,-,"$503,784",100%
"1,167",Stroomop,"$501,597",-,-,"$501,597",100%
"1,168",Kings for a Day,"$498,915",-,-,"$498,915",100%
"1,169",Istanbul Muhafizlari: Ab-i Hayat Çesmesi,"$498,847",-,-,"$498,847",100%
"1,170",Grazinti Nepriklausomybe,"$493,695",-,-,"$493,695",100%
"1,171",When Sun Meets Moon,"$490,060",-,-,"$490,060",100%
"1,172",The Greatest Gift,"$488,925",-,-,"$488,925",100%
"1,173",London Fields,"$487,420","$252,676",51.8%,"$234,744",48.2%
"1,174",Arthur et la magie de No'l,"$485,327",-,-,"$485,327",100%
"1,175",The Great Escape of 3S Ladies,"$483,331",-,-,"$483,331",100%
"1,176",Redbad,"$482,806",-,-,"$482,806",100%
"1,177",Y nos fuimos pal mundial,"$481,836",-,-,"$481,836",100%
"1,178",Dr. Huang Danian,"$480,201",-,-,"$480,201",100%
"1,179",Souvenir the Movie - Mariya Takeuchi Theater Live,"$480,066",-,-,"$480,066",100%
"1,180",Intimate Enemy,"$478,957",-,-,"$478,957",100%
"1,181",Midnight Ghost,"$475,322",-,-,"$475,322",100%
"1,182",Speech,"$474,603",-,-,"$474,603",100%
"1,183",Melagiai/Liars,"$474,562",-,-,"$474,562",100%
"1,184",Vada Chennai,"$472,865",-,-,"$472,865",100%
"1,185",The Soul Conductor,"$470,617",-,-,"$470,617",100%
"1,186",Journal 64,"$470,308",-,-,"$470,308",100%
"1,187",Aus dem Nichts 2018 Re-release,"$469,946",-,-,"$469,946",100%
"1,188",Matangi/Maya/M.I.A,"$469,489","$230,808",49.2%,"$238,681",50.8%
"1,189",Screaming Live,"$469,140",-,-,"$469,140",100%
"1,190",Paintedskin: The Double Mask,"$468,683",-,-,"$468,683",100%
"1,191",El día de la unión,"$468,002",-,-,"$468,002",100%
"1,192",Night of Knots,"$466,791",-,-,"$466,791",100%
"1,193",Puffs: Filmed Live Off Broadway,"$464,483","$464,483",100%,-,-
"1,194",MFKZ,"$461,724","$229,423",49.7%,"$232,301",50.3%
"1,195",Scotty and the Secret History of Hollywood,"$461,689","$461,689",100%,-,-
"1,196",Life Is Fruity,"$460,508",-,-,"$460,508",100%
"1,197",South Pacific 2018 Re-release,"$458,000","$458,000",100%,-,-
"1,198",Transit 2018 Re-release,"$457,987",-,-,"$457,987",100%
"1,199",Time Freak,"$457,690",-,-,"$457,690",100%
"1,200",Twenty,"$457,137",-,-,"$457,137",100%
"1,201",Thunder Road,"$456,304",-,-,"$456,304",100%
"1,202",Koyver Gitsin,"$454,638",-,-,"$454,638",100%
"1,203",The Gospel According to André,"$454,550","$400,713",88.2%,"$53,837",11.8%
"1,204",Lightning Man and the Mystery Island,"$453,672",-,-,"$453,672",100%
"1,205",Leaning Into The Wind,"$452,372","$400,530",88.5%,"$51,842",11.5%
"1,206",My Mother Is Crazy,"$447,679",-,-,"$447,679",100%
"1,207",Lost in Mobius,"$447,191",-,-,"$447,191",100%
"1,208",Koode,"$446,792",-,-,"$446,792",100%
"1,209",Cumali Ceber 2,"$445,125",-,-,"$445,125",100%
"1,210",Mohalla Assi,"$444,399",-,-,"$444,399",100%
"1,211",Tonno spiaggiato,"$443,769",-,-,"$443,769",100%
"1,212",Porco Rosso 2018 Re-release,"$443,059","$443,059",100%,-,-
"1,213",Elf 2018 Re-release,"$442,073","$442,073",100%,-,-
"1,214",The Falcons,"$440,723",-,-,"$440,723",100%
"1,215",Ashke,"$440,647",-,-,"$440,647",100%
"1,216",Panic Attack,"$434,811",-,-,"$434,811",100%
"1,217",We the Animals,"$434,743","$400,961",92.2%,"$33,782",7.8%
"1,218",Apostasy,"$434,336",-,-,"$434,336",100%
"1,219",Hotel Gagarin,"$434,029",-,-,"$434,029",100%
"1,220",DCI 2018 Tour Premeire,"$434,008","$434,008",100%,-,-
"1,221",The Sower,"$433,112","$36,233",8.4%,"$396,879",91.6%
"1,222",Satan's Slaves,"$431,730",-,-,"$431,730",100%
"1,223",Ni Tú Ni Yo,"$431,475",-,-,"$431,475",100%
"1,224",Andy Irons: Kissed by God,"$430,393","$285,933",66.4%,"$144,460",33.6%
"1,225",4N1K 2,"$429,007",-,-,"$429,007",100%
"1,226",Aravindha Sametha,"$428,762",-,-,"$428,762",100%
"1,227",Distinction,"$428,348",-,-,"$428,348",100%
"1,228",Vertigo 2018 Re-release,"$425,152","$394,212",92.7%,"$30,940",7.3%
"1,229",Microhabitat,"$424,025",-,-,"$424,025",100%
"1,230",Cirque du Soleil in Cinema: KURIOS - Cabinet of Curiosities,"$422,760","$413,039",97.7%,"$9,721",2.3%
"1,231",La prima pietra,"$420,807",-,-,"$420,807",100%
"1,232",Good Game: The Beginning,"$420,559",-,-,"$420,559",100%
"1,233",Il tuttofare,"$418,073",-,-,"$418,073",100%
"1,234",Frankenstein 2018 Re-release,"$417,783","$417,783",100%,-,-
"1,235",Happy Phirr Bhag Jayegi,"$417,669","$103,385",24.8%,"$314,284",75.2%
"1,236",Ellen: Die storie van Ellen Pakkies,"$416,835",-,-,"$416,835",100%
"1,237",Status Update,"$416,178","$4,764",1.1%,"$411,414",98.9%
"1,238",Sofia,"$415,435",-,-,"$415,435",100%
"1,239",Hopelessly Devout,"$409,976",-,-,"$409,976",100%
"1,240",Buy Me,"$409,913",-,-,"$409,913",100%
"1,241",Pat a Mat znovu v akci,"$409,198",-,-,"$409,198",100%
"1,242",Flavors of Youth,"$408,244",-,-,"$408,244",100%
"1,243",Please Stand By,"$406,732","$9,868",2.4%,"$396,864",97.6%
"1,244",The Laws of Thermodynamics,"$405,269",-,-,"$405,269",100%
"1,245",The Last Runway,"$405,016",-,-,"$405,016",100%
"1,246",The Philadelphia Story 2018 Re-release,"$404,524","$404,524",100%,-,-
"1,247",Jan Palach,"$404,245",-,-,"$404,245",100%
"1,248",The Oath,"$403,852","$401,463",99.4%,"$2,389",0.6%
"1,249",Zoe,"$401,912",-,-,"$401,912",100%
"1,250",Tu hijo,"$401,899",-,-,"$401,899",100%
"1,251",Exes Baggage,"$401,582",-,-,"$401,582",100%
"1,252",Our Youth,"$399,868",-,-,"$399,868",100%
"1,253",Pa' las que sea papá,"$399,052",-,-,"$399,052",100%
"1,254",West Side Story 2018 Re-release,"$398,670","$398,670",100%,-,-
"1,255",Space Mutiny,"$397,887","$397,887",100%,-,-
"1,256",Krull 2018 Re-release,"$397,157","$397,157",100%,-,-
"1,257",Amin,"$397,146",-,-,"$397,146",100%
"1,258",Hometown - Stories from a Century,"$396,530",-,-,"$396,530",100%
"1,259",El Diesel,"$394,887",-,-,"$394,887",100%
"1,260",Muse Drones World Tour,"$394,831",-,-,"$394,831",100%
"1,261",The BBQ,"$393,354",-,-,"$393,354",100%
"1,262",3 Storeys,"$393,331",-,-,"$393,331",100%
"1,263",The Legend of Muay Thai: 9 Satra,"$392,295",-,-,"$392,295",100%
"1,264",Adventure in Time and Space,"$390,928",-,-,"$390,928",100%
"1,265",The Escape,"$390,881","$14,018",3.6%,"$376,863",96.4%
"1,266",Paw Patrol: Sea Patrol,"$389,945",-,-,"$389,945",100%
"1,267",As Needed,"$389,762",-,-,"$389,762",100%
"1,268",Laung Laachi,"$387,773",-,-,"$387,773",100%
"1,269",Walking Past the Future,"$387,766",-,-,"$387,766",100%
"1,270","Westwood: Punk, Icon, Activist","$386,856","$58,979",15.2%,"$327,877",84.8%
"1,271",Acts of Violence,"$386,790",-,-,"$386,790",100%
"1,272",Isabelle,"$386,250",-,-,"$386,250",100%
"1,273",How to Talk to Girls at Parties,"$385,733","$84,809",22%,"$300,924",78%
"1,274",Proigrannoe mesto,"$385,454",-,-,"$385,454",100%
"1,275",Hostile,"$385,428",-,-,"$385,428",100%
"1,276",Each and Every Moment,"$385,229",-,-,"$385,229",100%
"1,277",Mary Poppins 2018 Re-release,"$384,644",-,-,"$384,644",100%
"1,278",House of the Rising Sons,"$382,703",-,-,"$382,703",100%
"1,279",My Beloved Enemy,"$381,668",-,-,"$381,668",100%
"1,280",Soul Contract,"$381,071",-,-,"$381,071",100%
"1,281",Flower,"$380,553","$328,188",86.2%,"$52,365",13.8%
"1,282",Jane and Emma,"$380,030","$380,030",100%,-,-
"1,283",Daughter of Mine,"$379,010","$10,628",2.8%,"$368,382",97.2%
"1,284",Snatch Up,"$378,719",-,-,"$378,719",100%
"1,285",Home Alone 2018 Re-release,"$378,439",-,-,"$378,439",100%
"1,286",Delirium 2018 Re-release,"$377,909",-,-,"$377,909",100%
"1,287",La Chasse a l'Ours,"$377,759",-,-,"$377,759",100%
"1,288",Attack on Titan: Smoke Signal,"$377,334","$377,334",100%,-,-
"1,289",The Oddsockeaters 2018 Re-release,"$375,384",-,-,"$375,384",100%
"1,290",Jurassic Park 2018 Re-release,"$374,238","$374,238",100%,-,-
"1,291",Nobili bugie,"$373,721",-,-,"$373,721",100%
"1,292",I Lost Albert,"$372,598",-,-,"$372,598",100%
"1,293",Pom Poko 2018 Re-release,"$372,405","$372,405",100%,-,-
"1,294",Time Share,"$370,280",-,-,"$370,280",100%
"1,295","Ruben Brandt, Collector 2018 Re-release","$369,809","$117,963",31.9%,"$251,846",68.1%
"1,296",Horror Bathroom,"$367,754",-,-,"$367,754",100%
"1,297",Terrified,"$367,173",-,-,"$367,173",100%
"1,298",Backstabbing for Beginners,"$367,000",-,-,"$367,000",100%
"1,299",Midnight XII,"$363,597",-,-,"$363,597",100%
"1,300",Seema Raja,"$362,593",-,-,"$362,593",100%
"1,301",True Fiction,"$360,988",-,-,"$360,988",100%
"1,302",Bel Canto,"$358,048","$125,569",35.1%,"$232,479",64.9%
"1,303",La quietud,"$356,237",-,-,"$356,237",100%
"1,304",Butterflies,"$352,082",-,-,"$352,082",100%
"1,305",303,"$351,216",-,-,"$351,216",100%
"1,306",Direnis Karatay,"$349,208",-,-,"$349,208",100%
"1,307",Suicide the Ripple Effect,"$347,468","$347,468",100%,-,-
"1,308",Ride,"$346,665",-,-,"$346,665",100%
"1,309",The Taste of Rice Flower,"$346,069",-,-,"$346,069",100%
"1,310",Dark Buildings (A Crack in the Wall),"$344,561",-,-,"$344,561",100%
"1,311",Carmen & Lola,"$342,699",-,-,"$342,699",100%
"1,312",I Kill Giants,"$342,558",-,-,"$342,558",100%
"1,313",Bolshoi Ballet: Swan Lake,"$342,391","$88,905",26%,"$253,486",74%
"1,314",Inside The Boys,"$342,389",-,-,"$342,389",100%
"1,315",Nureyev: Lifting the Curtain,"$342,255","$165,203",48.3%,"$177,052",51.7%
"1,316",Knife + Heart,"$341,847","$32,516",9.5%,"$309,331",90.5%
"1,317",SechsKies Eighteen,"$339,931",-,-,"$339,931",100%
"1,318",Ala Changso,"$339,673",-,-,"$339,673",100%
"1,319",Awar Kalb,"$339,487",-,-,"$339,487",100%
"1,320",The Music of Silence,"$338,778",-,-,"$338,778",100%
"1,321",Silencio,"$338,596","$158,723",46.9%,"$179,873",53.1%
"1,322",Laavan Phere,"$337,086",-,-,"$337,086",100%
"1,323",Sailor Moon R: The Movie: The Promise of the Rose/Sailor Moon S: The Movie - Hearts in Ice,"$335,697","$335,697",100%,-,-
"1,324",Russ Taff: I Still Believe,"$334,983","$334,983",100%,-,-
"1,325",Bhavesh Joshi Superhero,"$334,723","$57,376",17.1%,"$277,347",82.9%
"1,326",La profezia dell'armadillo,"$333,955",-,-,"$333,955",100%
"1,327",Shine,"$333,388","$333,388",100%,-,-
"1,328",Her Sey Seninle Güzel,"$332,480",-,-,"$332,480",100%
"1,329",Deja Vu,"$332,446",-,-,"$332,446",100%
"1,330",Rita & Crocodile,"$332,261",-,-,"$332,261",100%
"1,331",The Beautiful Lie,"$331,844",-,-,"$331,844",100%
"1,332",Eureka Seven Hi-Evolution: Anemone,"$331,737",-,-,"$331,737",100%
"1,333",Welcome Home,"$331,704",-,-,"$331,704",100%
"1,334",Blinky Bill the Movie 2018 Re-release,"$331,341",-,-,"$331,341",100%
"1,335",Jawani Phir Nahi Ani 2,"$331,048",-,-,"$331,048",100%
"1,336",Acid,"$329,405",-,-,"$329,405",100%
"1,337",Malacopa,"$329,285",-,-,"$329,285",100%
"1,338",GOLD,"$327,919",-,-,"$327,919",100%
"1,339",The Eternal Life of Alexander Christoforov,"$327,101",-,-,"$327,101",100%
"1,340",El-Ablah Tam-Tam,"$326,685",-,-,"$326,685",100%
"1,341",Susters,"$326,415",-,-,"$326,415",100%
"1,342",Can't See Me Love You,"$326,131",-,-,"$326,131",100%
"1,343",Open Seas,"$325,661",-,-,"$325,661",100%
"1,344",The Opera House,"$325,235","$320,079",98.4%,"$5,156",1.6%
"1,345",Teefa In Trouble,"$324,633",-,-,"$324,633",100%
"1,346",Eski köye yeni adet,"$324,242",-,-,"$324,242",100%
"1,347",The Bolshoi Ballet: Live From Moscow - The Nutcracker,"$323,928","$323,928",100%,-,-
"1,348",The Cured,"$323,776","$26,630",8.2%,"$297,146",91.8%
"1,349",Damsel,"$323,235","$305,136",94.4%,"$18,099",5.6%
"1,350",Achille Tarallo,"$321,986",-,-,"$321,986",100%
"1,351",Mulheres Alteradas,"$321,555",-,-,"$321,555",100%
"1,352",Redcon-1,"$321,492",-,-,"$321,492",100%
"1,353",Saamy Square,"$321,072",-,-,"$321,072",100%
"1,354",Geetha Govindam,"$320,366",-,-,"$320,366",100%
"1,355",Okko's Inn,"$317,547","$134,787",42.4%,"$182,760",57.6%
"1,356",Sauvage / Wild,"$317,536","$61,604",19.4%,"$255,932",80.6%
"1,357",Tasha Tudor: A Still Water Story,"$316,753",-,-,"$316,753",100%
"1,358",December tale or S.Mykolay's Adventures,"$316,210",-,-,"$316,210",100%
"1,359",The Riot and the Dance,"$316,103","$316,103",100%,-,-
"1,360",The Tree of Blood,"$315,750",-,-,"$315,750",100%
"1,361",The Express,"$314,854",-,-,"$314,854",100%
"1,362",Children Gone to Poland,"$313,600",-,-,"$313,600",100%
"1,363",The Bolshoi Ballet: Live From Moscow - Romeo and Juliet,"$313,088","$313,088",100%,-,-
"1,364",Pretty Princess,"$312,295",-,-,"$312,295",100%
"1,365",Nightmare of Darkness,"$311,586",-,-,"$311,586",100%
"1,366",October,"$310,320",-,-,"$310,320",100%
"1,367",Peter Pan: The Quest for the Never Book,"$308,834",-,-,"$308,834",100%
"1,368",The Metropolitan Opera HD Live: MET Opera: Magic Flute,"$307,686","$307,686",100%,-,-
"1,369",Planeta Cesko,"$307,057",-,-,"$307,057",100%
"1,370",Linglong Wells,"$306,411",-,-,"$306,411",100%
"1,371",The Mercy 2018 Re-release,"$306,205","$29,538",9.6%,"$276,667",90.4%
"1,372",Hajwala 2,"$305,114",-,-,"$305,114",100%
"1,373",Holy Lands,"$304,998",-,-,"$304,998",100%
"1,374",Showtime Championship Boxing: Deontay Wilder vs. Tyson Fury,"$304,482","$304,482",100%,-,-
"1,375",The Bolshoi Ballet: Live From Moscow - Giselle,"$302,681","$302,681",100%,-,-
"1,376",Midnight Dreamers,"$300,158",-,-,"$300,158",100%
"1,377",Older Than Ireland,"$299,773",-,-,"$299,773",100%
"1,378",Sunset Blvd. 2018 Re-release,"$299,645","$299,645",100%,-,-
"1,379",Oceans: Our Blue Planet,"$298,135",-,-,"$298,135",100%
"1,380",Sanz: Lo que fui es lo que soy,"$298,110",-,-,"$298,110",100%
"1,381",Planet Dinosaur,"$297,245",-,-,"$297,245",100%
"1,382",Broken Promises 4-Ever,"$296,956",-,-,"$296,956",100%
"1,383",Blackmail,"$296,860",-,-,"$296,860",100%
"1,384",The Story of Yu-Looking for Power,"$296,807",-,-,"$296,807",100%
"1,385",Bad Investigate,"$296,755",-,-,"$296,755",100%
"1,386",Cold War 2018 Re-release,"$296,501",-,-,"$296,501",100%
"1,387",Harry Potter and the Sorcerer's Stone 2018 Re-release,"$295,917","$295,917",100%,-,-
"1,388",Never Leave Me,"$295,033",-,-,"$295,033",100%
"1,389",In Darkness 2018 Re-release,"$294,126",-,-,"$294,126",100%
"1,390",Naa Peru Surya Naa Illu India,"$292,395",-,-,"$292,395",100%
"1,391",Los Bando,"$291,495",-,-,"$291,495",100%
"1,392",Rose of Betrayal,"$291,192",-,-,"$291,192",100%
"1,393",More Than Funny,"$290,498","$290,498",100%,-,-
"1,394",Best F(r)iends: Volume 1,"$290,064","$252,410",87%,"$37,654",13%
"1,395",Lupt,"$289,845",-,-,"$289,845",100%
"1,396",The Silence of Others,"$289,455","$67,986",23.5%,"$221,469",76.5%
"1,397",Hastrman,"$288,985",-,-,"$288,985",100%
"1,398",Generation Wealth,"$287,709","$237,709",82.6%,"$50,000",17.4%
"1,399","Farewell, My Love","$287,404",-,-,"$287,404",100%
"1,400",Skate Kitchen,"$287,307","$236,799",82.4%,"$50,508",17.6%
"1,401",Panic: Ghost Apartment,"$287,293",-,-,"$287,293",100%
"1,402",End of Summer,"$286,549",-,-,"$286,549",100%
"1,403",Bibapbarurra,"$286,327",-,-,"$286,327",100%
"1,404",I Want to Live,"$285,916",-,-,"$285,916",100%
"1,405",Year of the Dog,"$285,872",-,-,"$285,872",100%
"1,406",But Deliver Us from Evil,"$285,169","$285,169",100%,-,-
"1,407",Happy Hour,"$284,886",-,-,"$284,886",100%
"1,408",Family Business,"$284,150",-,-,"$284,150",100%
"1,409",Spinning Man,"$283,755",-,-,"$283,755",100%
"1,410",No Surrender,"$283,280",-,-,"$283,280",100%
"1,411",Disney's Newsies: The Broadway Musical! 2018 Re-release,"$282,429","$282,429",100%,-,-
"1,412",The Ancient Woods,"$282,264",-,-,"$282,264",100%
"1,413",Golak Bugni Bank Te Batua,"$281,795",-,-,"$281,795",100%
"1,414",Walk Like a Panther,"$279,995",-,-,"$279,995",100%
"1,415",Daana Paani,"$279,681",-,-,"$279,681",100%
"1,416",Wonders of the Sea,"$279,415","$100,780",36.1%,"$178,635",63.9%
"1,417",Mahanati,"$279,078",-,-,"$279,078",100%
"1,418",Day of the Dead: Bloodline,"$277,922",-,-,"$277,922",100%
"1,419",Fireman Sam: Heroes of the Storm,"$277,462",-,-,"$277,462",100%
"1,420",Science Fair,"$277,338","$276,195",99.6%,"$1,143",0.4%
"1,421",Gajin svet,"$276,921",-,-,"$276,921",100%
"1,422",Nome di donna,"$276,803",-,-,"$276,803",100%
"1,423",Hotel Soul Good,"$276,484",-,-,"$276,484",100%
"1,424",The King,"$273,601","$259,291",94.8%,"$14,310",5.2%
"1,425",Bob & Marys,"$273,055",-,-,"$273,055",100%
"1,426",CBeebies Christmas Show: Thumbelina,"$272,270",-,-,"$272,270",100%
"1,427",I Am a Star,"$272,085",-,-,"$272,085",100%
"1,428",Coco,"$269,174",-,-,"$269,174",100%
"1,429",The World Before Your Feet,"$268,644","$268,644",100%,-,-
"1,430",Paul Sanchez Is Back!,"$267,826",-,-,"$267,826",100%
"1,431",I'll Come Too,"$266,866",-,-,"$266,866",100%
"1,432",Ma fille,"$265,988",-,-,"$265,988",100%
"1,433",Travel Now! The Bottom of the Frog,"$265,272",-,-,"$265,272",100%
"1,434",Doctor Who,"$264,629","$264,629",100%,-,-
"1,435",Bad Poems,"$264,307",-,-,"$264,307",100%
"1,436","Good Luck, Dad","$263,814",-,-,"$263,814",100%
"1,437",Open,"$263,485",-,-,"$263,485",100%
"1,438",The Producers 2018 Re-release,"$263,277","$216,807",82.3%,"$46,470",17.7%
"1,439",The Final Year,"$262,286","$191,900",73.2%,"$70,386",26.8%
"1,440",Parwaaz Hai Junoon,"$261,304",-,-,"$261,304",100%
"1,441",Eating You Alive,"$260,534","$260,534",100%,-,-
"1,442",Revolution X: The Movie,"$260,366",-,-,"$260,366",100%
"1,443",Across the Universe 2018 Re-release,"$258,618","$258,618",100%,-,-
"1,444",Big 2018 Re-release,"$258,507","$258,507",100%,-,-
"1,445","Boing, The Secret of Super Transformation","$258,369",-,-,"$258,369",100%
"1,446",Helicopter Eela,"$256,952","$71,971",28%,"$184,981",72%
"1,447",The King of Football,"$256,787",-,-,"$256,787",100%
"1,448",Hope of Road,"$255,779",-,-,"$255,779",100%
"1,449",Kapalak Kizi,"$253,652",-,-,"$253,652",100%
"1,450",Wendy 2018 Re-release,"$253,467",-,-,"$253,467",100%
"1,451",Mohanlal,"$250,635",-,-,"$250,635",100%
"1,452",Parque Mayer,"$250,169",-,-,"$250,169",100%
"1,453",El intercambio,"$246,997",-,-,"$246,997",100%
"1,454",Treat Me Like Fire,"$246,985",-,-,"$246,985",100%
"1,455",Hot Summer Nights,"$246,133",-,-,"$246,133",100%
"1,456",Renkli Balik Yeni Dünyalar Kâsifi,"$246,116",-,-,"$246,116",100%
"1,457",Harry Potter and the Chamber of Secrets 2018 Re-release,"$245,501","$245,501",100%,-,-
"1,458",To the Ends of the World,"$245,034",-,-,"$245,034",100%
"1,459",The Fireflies Are Gone,"$245,006","$245,006",100%,-,-
"1,460",The Lullaby,"$242,997",-,-,"$242,997",100%
"1,461",Capt'n Sharky,"$242,781",-,-,"$242,781",100%
"1,462",Blindsone,"$241,031",-,-,"$241,031",100%
"1,463",Brothers of the Wind 2018 Re-release,"$240,730",-,-,"$240,730",100%
"1,464",Ruby Sparks 2018 Re-release,"$240,540",-,-,"$240,540",100%
"1,465",Dark River,"$239,182","$7,714",3.2%,"$231,468",96.8%
"1,466",RWBY: Argus Limited,"$238,379","$238,379",100%,-,-
"1,467",Alien Intrusion: Unmasking a Deception,"$237,411","$237,411",100%,-,-
"1,468",The Vice of Hope,"$235,442",-,-,"$235,442",100%
"1,469",Diamantino,"$235,041","$70,088",29.8%,"$164,953",70.2%
"1,470",Superman 2018 Re-release,"$233,585","$233,585",100%,-,-
"1,471",Little Tito and the Aliens,"$232,931",-,-,"$232,931",100%
"1,472",Tamizh Padam 2.0,"$232,835",-,-,"$232,835",100%
"1,473",Zoo,"$231,719",-,-,"$231,719",100%
"1,474",Bishôjo senshi Sailor Moon Super S Special,"$231,434","$231,434",100%,-,-
"1,475",Imaikkaa Nodigal,"$231,368",-,-,"$231,368",100%
"1,476",Infini-T Force the Movie: Farewell Gatchaman My Friend,"$230,383",-,-,"$230,383",100%
"1,477","Belle and Sebastian, Friends for Life 2018 Re-release","$229,983","$105,890",46%,"$124,093",54%
"1,478",Irumbu Thirai,"$229,163",-,-,"$229,163",100%
"1,479",Studio 54,"$227,062","$199,767",88%,"$27,295",12%
"1,480",Galveston,"$225,795",-,-,"$225,795",100%
"1,481",Kadaikutty Singam,"$224,049",-,-,"$224,049",100%
"1,482",BuyBust,"$223,720","$178,471",79.8%,"$45,249",20.2%
"1,483",Forsaken,"$223,287",-,-,"$223,287",100%
"1,484",Jonas Kaufmann: Under the Stars,"$223,121",-,-,"$223,121",100%
"1,485",Junga,"$221,554",-,-,"$221,554",100%
"1,486",The Con is On,"$221,359",-,-,"$221,359",100%
"1,487",Little Pink House,"$220,948","$220,948",100%,-,-
"1,488",Journeyman,"$220,353",-,-,"$220,353",100%
"1,489",Baby Mamas,"$220,061",-,-,"$220,061",100%
"1,490",Le grand bal,"$219,982",-,-,"$219,982",100%
"1,491",Fragments of Truth,"$219,342","$219,342",100%,-,-
"1,492",Harry Potter and the Prisoner of Azkaban 2018 Re-release,"$218,774","$218,774",100%,-,-
"1,493",The Most Beautiful Season,"$218,412",-,-,"$218,412",100%
"1,494","Ruben Brandt, Collector","$218,184",-,-,"$218,184",100%
"1,495",Kabir Azabi,"$218,181",-,-,"$218,181",100%
"1,496",Dark Money,"$217,932","$217,932",100%,-,-
"1,497",Getting Grace,"$217,812","$217,812",100%,-,-
