Rank,Release Group,Worldwide,Domestic,%,Foreign,%
"2,052",La vida sense la Sara Amat,"$59,794",-,-,"$59,794",100%
"2,053",Meditation Park,"$59,530",-,-,"$59,530",100%
"2,054",Action,"$59,510",-,-,"$59,510",100%
"2,055",Polina I Tayemnytsia Kinoindustriyi,"$59,440",-,-,"$59,440",100%
"2,056",Happy Little Submarines 4 - Adventures of Octopus 2019 Re-release,"$59,438",-,-,"$59,438",100%
"2,057",Exhibition on Screen: Young Picasso,"$59,324",-,-,"$59,324",100%
"2,058",Motichoor Chaknachoor,"$59,322",-,-,"$59,322",100%
"2,059",Infection,"$58,953",-,-,"$58,953",100%
"2,060",The Metropolitan Opera HD Live: Wagner: Die Walküre,"$58,550",-,-,"$58,550",100%
"2,061",Ray & Liz,"$58,509",-,-,"$58,509",100%
"2,062",The Story of Ulanfu,"$58,423",-,-,"$58,423",100%
"2,063",Hi Ha Ying Xiong,"$58,358",-,-,"$58,358",100%
"2,064",Down the River,"$58,291",-,-,"$58,291",100%
"2,065",The Street,"$58,055",-,-,"$58,055",100%
"2,066",Rangeela Raja,"$57,674",-,-,"$57,674",100%
"2,067",Joel 2019 Re-release,"$57,638",-,-,"$57,638",100%
"2,068",Spider Murphy Gang - Glory Days of Rock 'n' Roll,"$57,506",-,-,"$57,506",100%
"2,069","The Poem, My Old Mother","$57,476",-,-,"$57,476",100%
"2,070",Just a Stranger,"$57,338",-,-,"$57,338",100%
"2,071",Hire a Woman,"$57,306",-,-,"$57,306",100%
"2,072",At Dusk,"$57,259",-,-,"$57,259",100%
"2,073",Mickey and the Bear,"$57,188","$57,188",100%,-,-
"2,074",Hanna's Homecoming,"$57,096",-,-,"$57,096",100%
"2,075",The Good Intentions,"$57,093",-,-,"$57,093",100%
"2,076",Zalgirio Musis (Battle of Grunwald),"$57,065",-,-,"$57,065",100%
"2,077",Mirror 2019 Re-release,"$56,704",-,-,"$56,704",100%
"2,078",We Are Legends,"$56,560",-,-,"$56,560",100%
"2,079",Bukgandoeui Sipjaga,"$56,445",-,-,"$56,445",100%
"2,080",Echoes of Fear,"$56,360",-,-,"$56,360",100%
"2,081",BoBoiBoy Movie 2,"$56,245",-,-,"$56,245",100%
"2,082",Sole,"$56,232",-,-,"$56,232",100%
"2,083",Crooked House 2019 Re-release,"$56,204",-,-,"$56,204",100%
"2,084",Notebook,"$56,166",-,-,"$56,166",100%
"2,085",Metallica - Français pour une nuit,"$56,156",-,-,"$56,156",100%
"2,086",Jhalle,"$56,115",-,-,"$56,115",100%
"2,087",Les deux amis 2019 Re-release,"$56,030",-,-,"$56,030",100%
"2,088",Vitalina Varela,"$55,862","$14,941",26.7%,"$40,921",73.3%
"2,089",Engagement,"$55,741",-,-,"$55,741",100%
"2,090",Recorder: The Marion Stokes Project,"$55,632","$55,632",100%,-,-
"2,091",Begstvo rogatykh vikingov,"$55,578",-,-,"$55,578",100%
"2,092",Liberté,"$55,557",-,-,"$55,557",100%
"2,093",Kaka Ji,"$55,531",-,-,"$55,531",100%
"2,094",Rainbow Playground,"$54,757",-,-,"$54,757",100%
"2,095",Blade Runner 2019 Re-release,"$54,627",-,-,"$54,627",100%
"2,096",Princess Emmy,"$54,328",-,-,"$54,328",100%
"2,097",Laplace's Witch 2019 Re-release,"$53,463",-,-,"$53,463",100%
"2,098","Mi újság, kuflik?","$53,259",-,-,"$53,259",100%
"2,099",Wild League,"$53,226",-,-,"$53,226",100%
"2,100","Socorro, Virei uma Garota!","$53,154",-,-,"$53,154",100%
"2,101",Hello World!,"$52,871",-,-,"$52,871",100%
"2,102",Ambivalence,"$52,843",-,-,"$52,843",100%
"2,103",Bolevoy porog,"$52,840",-,-,"$52,840",100%
"2,104",Asgar Cin Vadisi,"$52,707",-,-,"$52,707",100%
"2,105",Kusatma Yedi Uyuyanlar,"$52,371",-,-,"$52,371",100%
"2,106",Novogodniy remont,"$52,330",-,-,"$52,330",100%
"2,107",10 Days Before the Wedding,"$52,238",-,-,"$52,238",100%
"2,108",Oru Adaar Love,"$52,156",-,-,"$52,156",100%
"2,109",Sordo 2019 Re-release,"$52,132",-,-,"$52,132",100%
"2,110",Ardab Mutiyaran,"$52,112",-,-,"$52,112",100%
"2,111",American Dharma,"$51,891","$51,891",100%,-,-
"2,112",Tiptoe Say I Love You,"$51,799",-,-,"$51,799",100%
"2,113",Midnight Family,"$51,712","$42,310",81.8%,"$9,402",18.2%
"2,114",The Italian Job 2019 Re-Release,"$51,590",-,-,"$51,590",100%
"2,115",Do the Right Thing 2019 Re-release,"$51,447",-,-,"$51,447",100%
"2,116",The Gruffalo & Room On The Broom,"$51,202",-,-,"$51,202",100%
"2,117",Psychopaths,"$51,186",-,-,"$51,186",100%
"2,118",Parking,"$50,853",-,-,"$50,853",100%
"2,119",Uspekh,"$50,852",-,-,"$50,852",100%
"2,120",Özgür Dünya,"$50,537",-,-,"$50,537",100%
"2,121",Clinton Road,"$50,400","$50,400",100%,-,-
"2,122",Midnight Traveler,"$50,336","$41,265",82%,"$9,071",18%
"2,123",Monster Island 2019 Re-release,"$50,330",-,-,"$50,330",100%
"2,124",Buoyancy,"$50,281",-,-,"$50,281",100%
"2,125",Slugi wojny,"$50,204",-,-,"$50,204",100%
"2,126",Daght A'Aly,"$49,939",-,-,"$49,939",100%
"2,127",Marid,"$49,773",-,-,"$49,773",100%
"2,128",Marona's Fantastic Tale,"$49,714",-,-,"$49,714",100%
"2,129",Free Trip to Egypt,"$49,693","$49,693",100%,-,-
"2,130",Burning Ghost,"$49,674",-,-,"$49,674",100%
"2,131",The Gift of Love,"$49,590",-,-,"$49,590",100%
"2,132",Lucky and Zorba 2019 Re-release,"$49,202",-,-,"$49,202",100%
"2,133",Vengeance is mine,"$49,042",-,-,"$49,042",100%
"2,134",#Jowable,"$48,965",-,-,"$48,965",100%
"2,135",Effetto Domino,"$48,932",-,-,"$48,932",100%
"2,136",The Bounty Killer,"$48,815","$48,815",100%,-,-
"2,137",Kill My Brother,"$48,389",-,-,"$48,389",100%
"2,138",They Call Me Babu,"$48,253",-,-,"$48,253",100%
"2,139",Airaa,"$48,234",-,-,"$48,234",100%
"2,140",Vita segreta di Maria Capasso,"$48,156",-,-,"$48,156",100%
"2,141",Pal Pal Dil Ke Paas,"$48,147",-,-,"$48,147",100%
"2,142",Romeo and Juliet: Beyond Words,"$48,125",-,-,"$48,125",100%
"2,143",Selfie 2019 Re-release,"$47,859",-,-,"$47,859",100%
"2,144",The Queen,"$47,818","$47,818",100%,-,-
"2,145",iSmart Shankar,"$47,747",-,-,"$47,747",100%
"2,146",Rounds,"$47,652",-,-,"$47,652",100%
"2,147",Superstar,"$47,448",-,-,"$47,448",100%
"2,148",I Believe,"$47,375",-,-,"$47,375",100%
"2,149",The Bra,"$47,306","$8,314",17.6%,"$38,992",82.4%
"2,150",The Raft,"$47,269","$39,678",83.9%,"$7,591",16.1%
"2,151",Let There Be Light,"$47,231",-,-,"$47,231",100%
"2,152",Gwen,"$47,140",-,-,"$47,140",100%
"2,153",Le char et l'olivier - Une autre histoire de la Palestine,"$47,101",-,-,"$47,101",100%
"2,154",Ella Fitzgerald: Just One of Those Things,"$47,091",-,-,"$47,091",100%
"2,155",The Drone,"$47,035",-,-,"$47,035",100%
"2,156",Persecuted,"$46,834",-,-,"$46,834",100%
"2,157",The Edge,"$46,763",-,-,"$46,763",100%
"2,158",Nightmare Cinema,"$46,742",-,-,"$46,742",100%
"2,159",VMayakovskiy,"$46,521",-,-,"$46,521",100%
"2,160",My Santa,"$46,485",-,-,"$46,485",100%
"2,161",Thattum Purath Achuthan,"$46,438",-,-,"$46,438",100%
"2,162",Our Time,"$46,433","$14,777",31.8%,"$31,656",68.2%
"2,163",Jackpot,"$46,403",-,-,"$46,403",100%
"2,164",A Planet in the Sea,"$46,355",-,-,"$46,355",100%
"2,165",Brown Boys,"$46,090",-,-,"$46,090",100%
"2,166",The Shamer's Daughter 2: The Serpent Gift,"$45,937",-,-,"$45,937",100%
"2,167",Raving riot,"$45,899",-,-,"$45,899",100%
"2,168",Haimen Depths,"$45,804",-,-,"$45,804",100%
"2,169",Crossing the Border - Zhaoguan,"$45,773",-,-,"$45,773",100%
"2,170",High on the Hog,"$45,696","$45,696",100%,-,-
"2,171",Dhilluku Dhuddu 2,"$45,502",-,-,"$45,502",100%
"2,172",Let It Be Law,"$45,502",-,-,"$45,502",100%
"2,173",Kuntilanak 2,"$45,422",-,-,"$45,422",100%
"2,174",The Proposal,"$45,149","$45,149",100%,-,-
"2,175",Celebration,"$44,898","$22,557",50.2%,"$22,341",49.8%
"2,176",Love Story,"$44,755",-,-,"$44,755",100%
"2,177",Iris: A Space Opera by Justice,"$44,702",-,-,"$44,702",100%
"2,178",What Is Democracy?,"$44,536","$44,536",100%,-,-
"2,179",The Sacrifice 2019 Re-release,"$44,466",-,-,"$44,466",100%
"2,180",Maze 2019 Re-release,"$44,381","$44,381",100%,-,-
"2,181",Wandering Girl,"$44,376",-,-,"$44,376",100%
"2,182",What You Gonna Do When the World's on Fire?,"$44,290","$4,672",10.5%,"$39,618",89.5%
"2,183",Sikander 2,"$44,289",-,-,"$44,289",100%
"2,184",Carmine Street Guitars,"$44,253","$44,253",100%,-,-
"2,185",Slut in a Good Way,"$44,240","$40,513",91.6%,"$3,727",8.4%
"2,186",Plus One,"$44,112",-,-,"$44,112",100%
"2,187",Pailwaan,"$44,019",-,-,"$44,019",100%
"2,188",Flesh Out,"$43,830",-,-,"$43,830",100%
"2,189",Deep End,"$43,630",-,-,"$43,630",100%
"2,190",Jesus of Nazareth,"$43,598",-,-,"$43,598",100%
"2,191",Ayka,"$43,523",-,-,"$43,523",100%
"2,192",The Star 2019 Re-release,"$43,510","$43,510",100%,-,-
"2,193",Astral 2019 Re-release,"$43,448",-,-,"$43,448",100%
"2,194",Elfland,"$43,142",-,-,"$43,142",100%
"2,195",Naukar Vahuti Da,"$42,955",-,-,"$42,955",100%
"2,196",Jaws 2019 Re-release,"$42,864",-,-,"$42,864",100%
"2,197",Vinaya Vidheya Rama,"$42,832",-,-,"$42,832",100%
"2,198",The Scapegoat,"$42,815",-,-,"$42,815",100%
"2,199",Ayogya,"$42,786",-,-,"$42,786",100%
"2,200",A Long Way Around,"$42,715",-,-,"$42,715",100%
"2,201",Exhibition on Screen: Rembrandt,"$42,405",-,-,"$42,405",100%
"2,202",Ngôc Oi Tuôi 17,"$42,238",-,-,"$42,238",100%
"2,203",Nalpathiyonnu,"$42,104",-,-,"$42,104",100%
"2,204","Happy New Year, Colin Burstead","$41,834",-,-,"$41,834",100%
"2,205",Uzly a pomerance,"$41,827",-,-,"$41,827",100%
"2,206",Union,"$41,656","$41,656",100%,-,-
"2,207",Retina,"$41,280",-,-,"$41,280",100%
"2,208",A Dog Called Money,"$41,220",-,-,"$41,220",100%
"2,209",Skemerson,"$41,180",-,-,"$41,180",100%
"2,210",The Smiling Lombana,"$41,159",-,-,"$41,159",100%
"2,211",Cin: Ask Büyüsü,"$41,158",-,-,"$41,158",100%
"2,212",Diablo 2019 Re-release,"$41,149",-,-,"$41,149",100%
"2,213",Blue Note Records: Beyond the Notes,"$41,079",-,-,"$41,079",100%
"2,214",Why Don't You Just Die!,"$40,995",-,-,"$40,995",100%
"2,215",The Fairest Encounter,"$40,780",-,-,"$40,780",100%
"2,216",Cin-Si Bozuk,"$40,517",-,-,"$40,517",100%
"2,217",The Last Prosecco 2019 Re-release,"$40,296",-,-,"$40,296",100%
"2,218",Ali & Alia,"$40,271",-,-,"$40,271",100%
"2,219",Aniara,"$40,124","$40,124",100%,-,-
"2,220",Homeward,"$40,093",-,-,"$40,093",100%
"2,221",The Shed,"$39,992",-,-,"$39,992",100%
"2,222",For My Father's Kingdom,"$39,982",-,-,"$39,982",100%
"2,223",Divine Love,"$39,920",-,-,"$39,920",100%
"2,224",Poslednee ispytanie,"$39,891",-,-,"$39,891",100%
"2,225",Her Only Choice,"$39,738",-,-,"$39,738",100%
"2,226",Midsommar 2019 Re-release,"$39,734",-,-,"$39,734",100%
"2,227",The Legend of Timm Thaler or The Boy Who Sold His Laughter,"$39,670",-,-,"$39,670",100%
"2,228",Tosca: Live From La Scala 2019,"$39,555",-,-,"$39,555",100%
"2,229",Breaking Habits,"$39,350",-,-,"$39,350",100%
"2,230",Jellyfish,"$39,315",-,-,"$39,315",100%
"2,231",Fortuna Lake,"$39,266",-,-,"$39,266",100%
"2,232",Ides? Idem!,"$39,227",-,-,"$39,227",100%
"2,233",Avengement,"$39,153",-,-,"$39,153",100%
"2,234",Framed,"$39,071",-,-,"$39,071",100%
"2,235",Zilla and Zoe,"$39,003","$39,003",100%,-,-
"2,236",Liewe Lisa,"$38,999",-,-,"$38,999",100%
"2,237",Shed of the Dead,"$38,901","$38,901",100%,-,-
"2,238",When China Wows the World: The 2019 Grand Military Parade,"$38,796",-,-,"$38,796",100%
"2,239",The Dive,"$38,688",-,-,"$38,688",100%
"2,240",Yatra,"$38,558",-,-,"$38,558",100%
"2,241",The Relative Worlds,"$38,539",-,-,"$38,539",100%
"2,242",Batman Forever 2019 Re-release,"$38,387","$38,014",99%,$373,1%
"2,243",Sangathamizhan,"$37,946",-,-,"$37,946",100%
"2,244",Velikiy severnyy put,"$37,894",-,-,"$37,894",100%
"2,245",El Laiba El Americany,"$37,859",-,-,"$37,859",100%
"2,246",Sorokin Trip,"$37,846",-,-,"$37,846",100%
"2,247",The Witch in the Window,"$37,802",-,-,"$37,802",100%
"2,248","Daniel Darc, Pieces of My Life","$37,683",-,-,"$37,683",100%
"2,249",Vikruthi,"$37,659",-,-,"$37,659",100%
"2,250",Stories from the Chestnut Woods,"$37,479",-,-,"$37,479",100%
"2,251",Children's Park,"$37,444",-,-,"$37,444",100%
"2,252",Memory: The Origins of Alien,"$37,272","$31,378",84.2%,"$5,894",15.8%
"2,253",Staff Only,"$37,248",-,-,"$37,248",100%
"2,254",The Quiet One,"$37,010","$37,010",100%,-,-
"2,255",Narusitel,"$36,954",-,-,"$36,954",100%
"2,256",Mushkil,"$36,919",-,-,"$36,919",100%
"2,257",The Death of Dick Long,"$36,856","$36,856",100%,-,-
"2,258",The Banished,"$36,727",-,-,"$36,727",100%
"2,259",Bloodline,"$36,725",-,-,"$36,725",100%
"2,260",High End Yaariyaan,"$36,721",-,-,"$36,721",100%
"2,261",Good Posture,"$36,647",-,-,"$36,647",100%
"2,262",Loro,"$36,567","$35,613",97.4%,$954,2.6%
"2,263",Listen To Your Heart. The Beautiful Mind,"$36,518",-,-,"$36,518",100%
"2,264",Thirst,"$36,389",-,-,"$36,389",100%
"2,265",Doomed,"$36,375",-,-,"$36,375",100%
"2,266",Initials SG,"$36,053",-,-,"$36,053",100%
"2,267",The 12th Suspect,"$35,914",-,-,"$35,914",100%
"2,268",Unforgettable,"$35,788",-,-,"$35,788",100%
"2,269",Los Fierros,"$35,482",-,-,"$35,482",100%
"2,270",Song to Song 2019 Re-release,"$35,432",-,-,"$35,432",100%
"2,271",You and I,"$35,211",-,-,"$35,211",100%
"2,272",Ága,"$35,178","$35,178",100%,-,-
"2,273",Heartstone 2019 Re-release,"$35,142",-,-,"$35,142",100%
"2,274",The Sky Eye,"$34,759",-,-,"$34,759",100%
"2,275",Unforgivable Sin,"$34,755",-,-,"$34,755",100%
"2,276",Blank 13,"$34,721",-,-,"$34,721",100%
"2,277",The Hollow Child 2019 Re-release,"$34,719",-,-,"$34,719",100%
"2,278",King of Boys,"$34,711",-,-,"$34,711",100%
"2,279",Away Bus,"$34,439",-,-,"$34,439",100%
"2,280",Swoon,"$34,434",-,-,"$34,434",100%
"2,281",Çat Kapi Ask,"$34,417",-,-,"$34,417",100%
"2,282",Vodyanaya,"$34,392",-,-,"$34,392",100%
"2,283",Zombillénium 2019 Re-release,"$34,256",-,-,"$34,256",100%
"2,284",Kung Fu Town,"$34,178",-,-,"$34,178",100%
"2,285",Cuando los hombres quedan solos,"$34,053",-,-,"$34,053",100%
"2,286",Killer Unicorn,"$33,901","$33,901",100%,-,-
"2,287",One Car Four Servants,"$33,897",-,-,"$33,897",100%
"2,288",Shooting the Mafia,"$33,884","$10,881",32.1%,"$23,003",67.9%
"2,289",Better Angels,"$33,862",-,-,"$33,862",100%
"2,290",Oh Les Filles!,"$33,861",-,-,"$33,861",100%
"2,291",Moonlight Sonata: Deafness in Three Movements,"$33,823","$33,823",100%,-,-
"2,292",Devil's Pie: D'Angelo,"$33,639",-,-,"$33,639",100%
"2,293",Chronicle of the After-School Wars,"$33,583",-,-,"$33,583",100%
"2,294","The good, the evil and the playful","$33,497",-,-,"$33,497",100%
"2,295",My Last Year as a Loser,"$33,397",-,-,"$33,397",100%
"2,296",Motherland,"$33,381",-,-,"$33,381",100%
"2,297",Portugal Não Está à Venda,"$33,163",-,-,"$33,163",100%
"2,298",Redoubt,"$33,155","$33,155",100%,-,-
"2,299",The Wolf Pack,"$33,088",-,-,"$33,088",100%
"2,300",Hanalei Bay,"$33,076",-,-,"$33,076",100%
"2,301",Mò Vi Mento - Lira di Achille,"$33,074",-,-,"$33,074",100%
"2,302",Somebody Up There Likes Me,"$33,056",-,-,"$33,056",100%
"2,303",Like There's No Tomorrow,"$32,969",-,-,"$32,969",100%
"2,304",Singin' in the Rain 2019 Re-release,"$32,925",-,-,"$32,925",100%
"2,305",Superpower Dogs,"$32,853",-,-,"$32,853",100%
"2,306",Chitralahari,"$32,849",-,-,"$32,849",100%
"2,307",Stitches,"$32,784",-,-,"$32,784",100%
"2,308",Scotch: A Golden Dream,"$32,707",-,-,"$32,707",100%
"2,309",The Birds 2019 Re-release,"$32,655",-,-,"$32,655",100%
"2,310",An Acceptable Loss,"$32,427","$32,427",100%,-,-
"2,311",10E,"$32,413","$32,413",100%,-,-
"2,312",Tu me manques,"$32,334",-,-,"$32,334",100%
"2,313",The Metropolitan Opera HD Live: Bizet: Carmen,"$32,160",-,-,"$32,160",100%
"2,314",Desolation Center,"$32,016","$32,016",100%,-,-
"2,315",Fantastica,"$32,011",-,-,"$32,011",100%
"2,316",Mr. & Ms. Rowdy,"$31,945",-,-,"$31,945",100%
"2,317",5 Centimeters Per Second 2019 Re-release,"$31,941",-,-,"$31,941",100%
"2,318",Websterovci 2: Zo Zivota Pavukov,"$31,876",-,-,"$31,876",100%
"2,319",Pond Life,"$31,858",-,-,"$31,858",100%
"2,320",Dream of Shaoxing Opera,"$31,822",-,-,"$31,822",100%
"2,321",Gift,"$31,588","$31,588",100%,-,-
"2,322",The Cat Rescuers,"$31,540","$31,540",100%,-,-
"2,323",Teraz i w godzine smierci 2019 Re-release,"$31,494",-,-,"$31,494",100%
"2,324",Wol-Seong,"$31,435",-,-,"$31,435",100%
"2,325","Hello, My Cat","$31,342",-,-,"$31,342",100%
"2,326",Tofu 2019 Re-release,"$31,280",-,-,"$31,280",100%
"2,327",The Unseen 2019 Re-release,"$31,279",-,-,"$31,279",100%
"2,328",Buddy,"$31,203","$31,203",100%,-,-
"2,329",Wolf,"$31,154",-,-,"$31,154",100%
"2,330",The Treasure 2,"$30,961",-,-,"$30,961",100%
"2,331",Goodbye Summer,"$30,949",-,-,"$30,949",100%
"2,332",Makate Must Sell,"$30,927",-,-,"$30,927",100%
"2,333",Return to Montauk 2019 Re-release,"$30,892",-,-,"$30,892",100%
"2,334",Ara Malikian: una vida entre las cuerdas,"$30,877",-,-,"$30,877",100%
"2,335",La Belle Indifference,"$30,816",-,-,"$30,816",100%
"2,336",Hayatta Olmaz,"$30,791",-,-,"$30,791",100%
"2,337",Pasolini 2019 Re-release,"$30,757","$30,757",100%,-,-
"2,338",The 13th Friday,"$30,711",-,-,"$30,711",100%
"2,339",Ganges,"$30,496",-,-,"$30,496",100%
"2,340",Il colpo del cane,"$30,473",-,-,"$30,473",100%
"2,341",Los Reyes,"$30,418","$30,418",100%,-,-
"2,342","Defend, Conserve, Protect","$30,384",-,-,"$30,384",100%
"2,343",Amavas,"$30,271",-,-,"$30,271",100%
"2,344",Letters from Antarctica,"$30,177",-,-,"$30,177",100%
"2,345",Adithya Varma,"$30,148",-,-,"$30,148",100%
"2,346",2001: A Space Odyssey 2019 Re-release,"$30,124",-,-,"$30,124",100%
"2,347",Lionel Richie at Glastonbury,"$30,123","$30,123",100%,-,-
"2,348",Armen and Me: Armeniya,"$30,027",-,-,"$30,027",100%
"2,349",Sher Dil,"$29,961",-,-,"$29,961",100%
"2,350",Made in Italy 2019 Re-release,"$29,930",-,-,"$29,930",100%
"2,351",Kilian Jornet: Path to Everest,"$29,898",-,-,"$29,898",100%
"2,352",Elefant,"$29,759",-,-,"$29,759",100%
"2,353",Tampoco Tan Grandes,"$29,747",-,-,"$29,747",100%
"2,354",Sseon-ki-seu Pae-mil-li,"$29,725",-,-,"$29,725",100%
"2,355",The Perfect Race,"$29,644","$29,644",100%,-,-
"2,356",Rural Summer Vacation,"$29,637",-,-,"$29,637",100%
"2,357",A1,"$29,620",-,-,"$29,620",100%
"2,358",Our Body,"$29,420",-,-,"$29,420",100%
"2,359",On the Quiet,"$29,395",-,-,"$29,395",100%
"2,360",Snowing Indicate Harvest,"$29,343",-,-,"$29,343",100%
"2,361",Happy Sardar,"$29,319",-,-,"$29,319",100%
"2,362",Forse è solo mal di mare,"$29,319",-,-,"$29,319",100%
"2,363",Last Breath,"$29,319",-,-,"$29,319",100%
"2,364",Out of Innocence,"$29,267",-,-,"$29,267",100%
"2,365",The Ground Beneath My Feet,"$29,251","$29,251",100%,-,-
"2,366",Living and Knowing You're Alive,"$29,233",-,-,"$29,233",100%
"2,367",Dilsiz,"$29,105",-,-,"$29,105",100%
"2,368",Martha: A Picture Story,"$28,971",-,-,"$28,971",100%
"2,369","Tulipani: Liefde, eer en een fiets 2019 Re-release","$28,822",-,-,"$28,822",100%
"2,370",Batman & Robin 2019 Re-release,"$28,793","$28,597",99.3%,$196,0.7%
"2,371",Iblis: Esir-i Beden,"$28,714",-,-,"$28,714",100%
"2,372",The Debt Collector,"$28,645",-,-,"$28,645",100%
"2,373",The Load,"$28,410","$28,410",100%,-,-
"2,374",Close to Me and Warm You,"$28,169",-,-,"$28,169",100%
"2,375",Enta Habibi We Bas,"$28,139",-,-,"$28,139",100%
"2,376",Old Boys,"$28,092",-,-,"$28,092",100%
"2,377",Mo,"$28,085",-,-,"$28,085",100%
"2,378",Maharaja,"$28,032",-,-,"$28,032",100%
"2,379",Beyond,"$28,007",-,-,"$28,007",100%
"2,380",Emu Runner,"$27,999",-,-,"$27,999",100%
"2,381",Kim Daha Mutlu?,"$27,990",-,-,"$27,990",100%
"2,382",Live Life,"$27,979",-,-,"$27,979",100%
"2,383",Fruity Robo the Great Escape 2019 Re-release,"$27,955",-,-,"$27,955",100%
"2,384",Most van most,"$27,949",-,-,"$27,949",100%
"2,385",El Norte 2019 Re-release,"$27,920","$27,920",100%,-,-
"2,386",Notorious 2019 Re-release,"$27,825",-,-,"$27,825",100%
"2,387",Bauhaus Spirit: 100 Years of Bauhaus,"$27,768","$17,122",61.7%,"$10,646",38.3%
"2,388",The Big Love Picture,"$27,758",-,-,"$27,758",100%
"2,389",The Dark,"$27,738",-,-,"$27,738",100%
"2,390",Purge of Kingdoms,"$27,688",-,-,"$27,688",100%
"2,391",The Amazing Johnathan Documentary,"$27,682",-,-,"$27,682",100%
"2,392",Curse of the Scarecrow,"$27,642",-,-,"$27,642",100%
"2,393",Solid Gold,"$27,600",-,-,"$27,600",100%
"2,394",Someone Somewhere,"$27,594",-,-,"$27,594",100%
"2,395",The Fight,"$27,440",-,-,"$27,440",100%
"2,396",Paharganj,"$27,344",-,-,"$27,344",100%
"2,397",The Cardinal,"$27,340",-,-,"$27,340",100%
"2,398",Ghost in the Graveyard,"$27,311",-,-,"$27,311",100%
"2,399",Happy Sad Man,"$27,163",-,-,"$27,163",100%
"2,400",Grace of Porridge,"$27,149",-,-,"$27,149",100%
"2,401",Tommaso,"$27,136",-,-,"$27,136",100%
"2,402","Leaving Home, Coming Home: A Portrait of Robert Frank","$27,073","$27,073",100%,-,-
"2,403",Hemen Döneriz,"$27,022",-,-,"$27,022",100%
"2,404",Viriato,"$26,953",-,-,"$26,953",100%
"2,405","Three Changes, Mountain Changes","$26,942",-,-,"$26,942",100%
"2,406",City Lights 2019 Re-release,"$26,827",-,-,"$26,827",100%
"2,407",The Lenin Factor,"$26,820",-,-,"$26,820",100%
"2,408",Stranger,"$26,722",-,-,"$26,722",100%
"2,409",Fraud Saiyaan,"$26,663",-,-,"$26,663",100%
"2,410",Wrestle,"$26,597","$26,597",100%,-,-
"2,411",O Is Bende,"$26,440",-,-,"$26,440",100%
"2,412",Rosetta 2019 Re-release,"$26,427",-,-,"$26,427",100%
"2,413",Coupled,"$26,414",-,-,"$26,414",100%
"2,414",Donnybrook,"$26,284","$26,284",100%,-,-
"2,415",Lost Lives,"$26,018",-,-,"$26,018",100%
"2,416",Merata: How Mom Decolonized the Screen,"$25,965",-,-,"$25,965",100%
"2,417",Kita tylos puse,"$25,869",-,-,"$25,869",100%
"2,418",Holiday 2019 Re-release,"$25,798",-,-,"$25,798",100%
"2,419",Daughter of Shanghai,"$25,618",-,-,"$25,618",100%
"2,420",The Child Remains,"$25,464",-,-,"$25,464",100%
"2,421",Madras Beats,"$25,388",-,-,"$25,388",100%
"2,422",The Needle,"$25,387",-,-,"$25,387",100%
"2,423",Burn,"$25,373",-,-,"$25,373",100%
"2,424",Great Poetry,"$25,331",-,-,"$25,331",100%
"2,425",Sky Corps - Star Beast War,"$25,210",-,-,"$25,210",100%
